record_id,year,species_id,species,plot_id,plot_type,sex,weight
22102,1995,DM,merriami,4,Control,F,43
22105,1995,DM,merriami,2,Control,F,49
22107,1995,DO,ordii,1,Spectab exclosure,M,39
22109,1995,DM,merriami,2,Control,M,46
22112,1995,DM,merriami,1,Spectab exclosure,F,43
22114,1995,DM,merriami,17,Control,F,47
22115,1995,DM,merriami,12,Control,F,40
22116,1995,DM,merriami,17,Control,M,57
22117,1995,DM,merriami,12,Control,F,45
22118,1995,DM,merriami,17,Control,M,47
22119,1995,DM,merriami,12,Control,F,23
22120,1995,DO,ordii,2,Control,M,54
22122,1995,DM,merriami,1,Spectab exclosure,F,22
22123,1995,DM,merriami,12,Control,M,24
22126,1995,DM,merriami,1,Spectab exclosure,M,48
22133,1995,DO,ordii,8,Control,F,27
22134,1995,DM,merriami,9,Spectab exclosure,F,46
22135,1995,DM,merriami,4,Control,M,50
22136,1995,DO,ordii,8,Control,M,26
22137,1995,DO,ordii,9,Spectab exclosure,M,50
22140,1995,DM,merriami,3,Long-term Krat Exclosure,F,42
22141,1995,DM,merriami,11,Control,F,36
22143,1995,DM,merriami,4,Control,F,45
22145,1995,DM,merriami,14,Control,M,51
22146,1995,DM,merriami,4,Control,M,42
22150,1995,DM,merriami,14,Control,F,35
22151,1995,DO,ordii,8,Control,F,53
22152,1995,DM,merriami,11,Control,M,47
22155,1995,DM,merriami,8,Control,M,49
22156,1995,DM,merriami,13,Short-term Krat Exclosure,F,53
22159,1995,DM,merriami,8,Control,F,39
22160,1995,DM,merriami,4,Control,F,40
22162,1995,DM,merriami,8,Control,F,46
22163,1995,DM,merriami,8,Control,M,45
22164,1995,DM,merriami,1,Spectab exclosure,M,48
22167,1995,DM,merriami,1,Spectab exclosure,M,45
22168,1995,DM,merriami,2,Control,M,48
22169,1995,DO,ordii,2,Control,F,46
22171,1995,DM,merriami,17,Control,M,53
22172,1995,DM,merriami,1,Spectab exclosure,F,50
22173,1995,DM,merriami,12,Control,M,32
22178,1995,DM,merriami,17,Control,F,10
22179,1995,DM,merriami,12,Control,F,43
22180,1995,DO,ordii,1,Spectab exclosure,M,48
22182,1995,DM,merriami,12,Control,F,43
22184,1995,DM,merriami,17,Control,M,55
22185,1995,DM,merriami,17,Control,M,49
22187,1995,DM,merriami,17,Control,M,56
22189,1995,DM,merriami,17,Control,F,45
22195,1995,DO,ordii,9,Spectab exclosure,F,38
22198,1995,DM,merriami,9,Spectab exclosure,F,42
22200,1995,DO,ordii,9,Spectab exclosure,M,55
22201,1995,DM,merriami,4,Control,M,44
22202,1995,DM,merriami,11,Control,F,49
22203,1995,DM,merriami,14,Control,F,51
22204,1995,DM,merriami,11,Control,M,55
22205,1995,DM,merriami,14,Control,M,49
22206,1995,DM,merriami,4,Control,M,31
22207,1995,DM,merriami,3,Long-term Krat Exclosure,M,46
22208,1995,DM,merriami,9,Spectab exclosure,M,46
22209,1995,DM,merriami,4,Control,M,30
22210,1995,DO,ordii,8,Control,F,53
22211,1995,DM,merriami,9,Spectab exclosure,F,44
22212,1995,DM,merriami,9,Spectab exclosure,M,46
22213,1995,DM,merriami,14,Control,F,48
22214,1995,DM,merriami,11,Control,M,49
22215,1995,DM,merriami,8,Control,M,52
22216,1995,DM,merriami,13,Short-term Krat Exclosure,F,50
22217,1995,DM,merriami,4,Control,F,51
22218,1995,DM,merriami,15,Long-term Krat Exclosure,F,37
22219,1995,DM,merriami,11,Control,M,33
22220,1995,DM,merriami,14,Control,M,49
22221,1995,DM,merriami,13,Short-term Krat Exclosure,F,45
22223,1995,DM,merriami,11,Control,F,47
22225,1995,DM,merriami,9,Spectab exclosure,M,46
22230,1995,DM,merriami,1,Spectab exclosure,M,47
22231,1995,DM,merriami,17,Control,F,46
22234,1995,DM,merriami,22,Control,M,38
22235,1995,DO,ordii,2,Control,M,55
22240,1995,DM,merriami,12,Control,F,43
22242,1995,DM,merriami,17,Control,F,52
22245,1995,DM,merriami,17,Control,M,57
22250,1995,DM,merriami,2,Control,F,48
22253,1995,DO,ordii,1,Spectab exclosure,M,50
22256,1995,DO,ordii,9,Spectab exclosure,M,55
22261,1995,DM,merriami,9,Spectab exclosure,F,45
22262,1995,DM,merriami,14,Control,F,49
22263,1995,DM,merriami,4,Control,M,51
22265,1995,DO,ordii,8,Control,M,57
22266,1995,DM,merriami,9,Spectab exclosure,M,46
22267,1995,DO,ordii,9,Spectab exclosure,F,56
22270,1995,DM,merriami,14,Control,F,40
22271,1995,DM,merriami,4,Control,F,47
22272,1995,DM,merriami,13,Short-term Krat Exclosure,F,44
22273,1995,DM,merriami,14,Control,M,53
22274,1995,DM,merriami,11,Control,F,45
22276,1995,DM,merriami,14,Control,M,23
22278,1995,DM,merriami,9,Spectab exclosure,F,46
22279,1995,DM,merriami,11,Control,M,47
22280,1995,DM,merriami,9,Spectab exclosure,F,40
22283,1995,DM,merriami,9,Spectab exclosure,M,44
22284,1995,DM,merriami,11,Control,M,48
22286,1995,DM,merriami,11,Control,M,43
22288,1995,DM,merriami,14,Control,F,35
22290,1995,DM,merriami,4,Control,M,42
22292,1995,DM,merriami,9,Spectab exclosure,F,54
22296,1995,DM,merriami,12,Control,F,47
22300,1995,DM,merriami,17,Control,F,50
22301,1995,DM,merriami,1,Spectab exclosure,F,50
22302,1995,DM,merriami,17,Control,F,44
22306,1995,DM,merriami,12,Control,F,44
22307,1995,DM,merriami,22,Control,M,47
22310,1995,DO,ordii,1,Spectab exclosure,F,55
22311,1995,DM,merriami,17,Control,M,57
22322,1995,DM,merriami,14,Control,M,23
22323,1995,DM,merriami,14,Control,M,54
22324,1995,DM,merriami,4,Control,M,30
22327,1995,DM,merriami,14,Control,F,22
22328,1995,DM,merriami,4,Control,M,53
22329,1995,DM,merriami,14,Control,F,52
22333,1995,DM,merriami,4,Control,F,25
22334,1995,DM,merriami,11,Control,F,21
22335,1995,DM,merriami,9,Spectab exclosure,F,42
22336,1995,DM,merriami,14,Control,M,41
22340,1995,DM,merriami,11,Control,F,19
22341,1995,DM,merriami,4,Control,F,51
22344,1995,DM,merriami,4,Control,F,13
22346,1995,DM,merriami,4,Control,M,44
22347,1995,DM,merriami,11,Control,F,45
22349,1995,DM,merriami,14,Control,M,39
22350,1995,DM,merriami,4,Control,M,49
22352,1995,DM,merriami,9,Spectab exclosure,M,46
22353,1995,DM,merriami,9,Spectab exclosure,M,47
22354,1995,DM,merriami,14,Control,M,41
22355,1995,DM,merriami,4,Control,F,35
22356,1995,DM,merriami,11,Control,M,50
22357,1995,DM,merriami,9,Spectab exclosure,F,38
22358,1995,DM,merriami,8,Control,M,51
22361,1995,DO,ordii,8,Control,F,54
22363,1995,DM,merriami,1,Spectab exclosure,M,48
22366,1995,DM,merriami,17,Control,F,56
22368,1995,DM,merriami,2,Control,M,44
22369,1995,DM,merriami,12,Control,F,18
22371,1995,DM,merriami,12,Control,M,22
22372,1995,DM,merriami,17,Control,M,39
22375,1995,DM,merriami,2,Control,F,27
22377,1995,DM,merriami,17,Control,F,26
22379,1995,DM,merriami,22,Control,M,49
22380,1995,DM,merriami,17,Control,M,37
22382,1995,DM,merriami,17,Control,M,41
22389,1995,DO,ordii,1,Spectab exclosure,M,49
22394,1995,DM,merriami,9,Spectab exclosure,F,43
22397,1995,DM,merriami,14,Control,F,45
22398,1995,DM,merriami,4,Control,M,36
22402,1995,DM,merriami,14,Control,M,45
22404,1995,DM,merriami,9,Spectab exclosure,F,21
22405,1995,DM,merriami,14,Control,M,41
22406,1995,DM,merriami,4,Control,F,46
22410,1995,DM,merriami,11,Control,F,46
22411,1995,DM,merriami,4,Control,M,46
22413,1995,DM,merriami,11,Control,F,28
22415,1995,DM,merriami,11,Control,F,31
22416,1995,DM,merriami,8,Control,F,48
22418,1995,DM,merriami,3,Long-term Krat Exclosure,F,40
22419,1995,DM,merriami,9,Spectab exclosure,M,25
22421,1995,DM,merriami,9,Spectab exclosure,M,47
22425,1995,DM,merriami,11,Control,F,38
22426,1995,DM,merriami,8,Control,M,50
22427,1995,DM,merriami,14,Control,M,51
22429,1995,DM,merriami,4,Control,F,40
22431,1995,DM,merriami,9,Spectab exclosure,F,42
22432,1995,DM,merriami,11,Control,M,47
22435,1995,DM,merriami,1,Spectab exclosure,F,35
22437,1995,DM,merriami,17,Control,M,42
22438,1995,DM,merriami,22,Control,M,49
22442,1995,DM,merriami,17,Control,F,45
22444,1995,DM,merriami,2,Control,F,37
22452,1995,DO,ordii,1,Spectab exclosure,M,31
22455,1995,DM,merriami,22,Control,M,50
22456,1995,DM,merriami,12,Control,F,43
22458,1995,DM,merriami,17,Control,F,50
22462,1995,DM,merriami,12,Control,M,31
22469,1995,DO,ordii,2,Control,F,24
22470,1995,DM,merriami,17,Control,M,46
22471,1995,DM,merriami,12,Control,F,31
22472,1995,DM,merriami,17,Control,M,56
22480,1995,DM,merriami,14,Control,M,40
22481,1995,DO,ordii,9,Spectab exclosure,M,55
22485,1995,DO,ordii,8,Control,M,55
22486,1995,DM,merriami,14,Control,M,52
22487,1995,DO,ordii,9,Spectab exclosure,F,56
22490,1995,DM,merriami,4,Control,M,43
22493,1995,DM,merriami,14,Control,F,47
22494,1995,DM,merriami,11,Control,F,20
22496,1995,DM,merriami,14,Control,M,48
22498,1995,DM,merriami,9,Spectab exclosure,M,48
22499,1995,DM,merriami,11,Control,M,21
22501,1995,DM,merriami,4,Control,F,57
22503,1995,DM,merriami,11,Control,F,48
22506,1995,DM,merriami,11,Control,M,21
22511,1995,DM,merriami,14,Control,M,49
22514,1995,DM,merriami,14,Control,M,50
22516,1995,DM,merriami,11,Control,M,56
22520,1995,DM,merriami,14,Control,F,56
22522,1995,DM,merriami,4,Control,F,34
22525,1995,DM,merriami,11,Control,M,50
22528,1995,DM,merriami,9,Spectab exclosure,M,34
22531,1995,DM,merriami,11,Control,F,46
22532,1995,DM,merriami,11,Control,M,53
22533,1995,DM,merriami,9,Spectab exclosure,F,45
22540,1995,DM,merriami,12,Control,M,57
22545,1995,DM,merriami,17,Control,M,46
22550,1995,DM,merriami,2,Control,F,26
22554,1995,DM,merriami,1,Spectab exclosure,F,42
22559,1995,DM,merriami,17,Control,F,60
22560,1995,DM,merriami,2,Control,F,41
22561,1995,DM,merriami,12,Control,M,39
22563,1995,DO,ordii,1,Spectab exclosure,M,45
22568,1995,DM,merriami,22,Control,M,50
22569,1995,DM,merriami,17,Control,M,58
22572,1995,DM,merriami,12,Control,F,44
22573,1995,DM,merriami,17,Control,M,53
22588,1995,DM,merriami,14,Control,M,45
22591,1995,DM,merriami,14,Control,M,34
22605,1995,DM,merriami,9,Spectab exclosure,F,41
22606,1995,DM,merriami,14,Control,F,45
22608,1995,DM,merriami,14,Control,M,52
22610,1995,DM,merriami,4,Control,M,46
22619,1995,DM,merriami,9,Spectab exclosure,M,41
22620,1995,DM,merriami,14,Control,F,56
22624,1995,DM,merriami,9,Spectab exclosure,M,47
22626,1995,DM,merriami,14,Control,M,48
22628,1995,DM,merriami,4,Control,M,50
22629,1995,DM,merriami,11,Control,F,56
22634,1995,DM,merriami,4,Control,F,49
22635,1995,DM,merriami,11,Control,M,36
22637,1995,DM,merriami,9,Spectab exclosure,M,54
22639,1995,DM,merriami,13,Short-term Krat Exclosure,M,53
22646,1995,DM,merriami,14,Control,M,46
22655,1995,DM,merriami,8,Control,M,43
22656,1995,DM,merriami,8,Control,F,48
22660,1995,DM,merriami,11,Control,M,47
22662,1995,DM,merriami,1,Spectab exclosure,F,42
22688,1995,DO,ordii,1,Spectab exclosure,M,59
22689,1995,DM,merriami,2,Control,F,43
22690,1995,DM,merriami,1,Spectab exclosure,M,53
22697,1995,DM,merriami,17,Control,M,50
22702,1995,DO,ordii,1,Spectab exclosure,M,47
22703,1995,DM,merriami,22,Control,M,53
22708,1995,DM,merriami,22,Control,F,42
22709,1995,DM,merriami,17,Control,F,28
22713,1995,DM,merriami,12,Control,F,46
22717,1995,DM,merriami,12,Control,M,43
22718,1995,DM,merriami,17,Control,M,53
22720,1995,DM,merriami,12,Control,M,39
22731,1995,DM,merriami,17,Control,F,51
22732,1995,DM,merriami,17,Control,M,56
22740,1995,DO,ordii,8,Control,F,61
22745,1995,DM,merriami,14,Control,F,49
22747,1995,DM,merriami,4,Control,M,51
22759,1995,DM,merriami,9,Spectab exclosure,F,51
22763,1995,DM,merriami,14,Control,M,53
22764,1995,DM,merriami,14,Control,F,51
22765,1995,DO,ordii,11,Control,F,50
22775,1995,DM,merriami,11,Control,F,44
22780,1995,DM,merriami,14,Control,M,51
22781,1995,DM,merriami,9,Spectab exclosure,M,55
22789,1995,DM,merriami,11,Control,M,60
22791,1995,DM,merriami,14,Control,M,51
22794,1995,DM,merriami,8,Control,M,47
22797,1995,DM,merriami,4,Control,M,51
22801,1995,DM,merriami,13,Short-term Krat Exclosure,M,53
22805,1995,DM,merriami,9,Spectab exclosure,F,55
22808,1995,DM,merriami,4,Control,F,49
22811,1995,DM,merriami,11,Control,M,50
22818,1995,DM,merriami,11,Control,M,47
22834,1995,DM,merriami,17,Control,F,40
22842,1995,DM,merriami,2,Control,F,50
22843,1995,DM,merriami,12,Control,F,44
22846,1995,DM,merriami,1,Spectab exclosure,F,52
22853,1995,DM,merriami,2,Control,F,44
22861,1995,DM,merriami,17,Control,M,48
22863,1995,DM,merriami,22,Control,M,51
22864,1995,DO,ordii,1,Spectab exclosure,M,62
22865,1995,DM,merriami,2,Control,M,31
22866,1995,DM,merriami,12,Control,M,57
22873,1995,DO,ordii,1,Spectab exclosure,M,59
22880,1995,DM,merriami,2,Control,M,44
22881,1995,DM,merriami,12,Control,M,51
22883,1995,DM,merriami,12,Control,F,55
22894,1995,DM,merriami,17,Control,M,52
22896,1995,DM,merriami,2,Control,M,31
22898,1995,DM,merriami,17,Control,F,62
22904,1995,DM,merriami,12,Control,M,43
22917,1995,DM,merriami,9,Spectab exclosure,F,39
22919,1995,DM,merriami,14,Control,F,45
22922,1995,DM,merriami,9,Spectab exclosure,M,44
22927,1995,DM,merriami,14,Control,M,44
22931,1995,DM,merriami,5,Rodent Exclosure,F,51
22932,1995,DM,merriami,4,Control,M,47
22936,1995,DM,merriami,14,Control,M,49
22944,1995,DM,merriami,11,Control,M,50
22945,1995,DM,merriami,14,Control,M,48
22947,1995,DM,merriami,14,Control,F,45
22951,1995,DM,merriami,4,Control,M,48
22954,1995,DM,merriami,9,Spectab exclosure,F,50
22955,1995,DM,merriami,14,Control,M,50
22956,1995,DM,merriami,13,Short-term Krat Exclosure,M,51
22960,1995,DM,merriami,4,Control,F,34
22962,1995,DM,merriami,9,Spectab exclosure,M,48
22971,1995,DM,merriami,11,Control,F,43
22972,1995,DM,merriami,4,Control,F,53
22975,1995,DM,merriami,9,Spectab exclosure,M,44
22976,1995,DM,merriami,14,Control,M,50
22977,1995,DM,merriami,4,Control,M,50
22981,1995,DM,merriami,11,Control,M,44
22984,1995,DM,merriami,14,Control,M,47
22986,1995,DM,merriami,8,Control,M,46
22989,1995,DM,merriami,8,Control,F,58
22992,1995,DM,merriami,12,Control,F,47
22997,1995,DM,merriami,2,Control,M,50
23002,1995,DM,merriami,2,Control,M,40
23003,1995,DM,merriami,2,Control,F,43
23012,1995,DM,merriami,1,Spectab exclosure,F,49
23013,1995,DM,merriami,12,Control,F,43
23019,1995,DM,merriami,17,Control,F,50
23023,1995,DM,merriami,22,Control,F,41
23024,1995,DM,merriami,17,Control,F,29
23027,1995,DM,merriami,22,Control,F,48
23029,1995,DM,merriami,12,Control,M,49
23040,1995,DM,merriami,17,Control,M,54
23041,1995,DM,merriami,2,Control,M,47
23043,1995,DM,merriami,12,Control,M,44
23044,1995,DM,merriami,2,Control,M,43
23047,1995,DM,merriami,12,Control,M,22
23048,1995,DM,merriami,12,Control,F,43
23050,1995,DO,ordii,9,Spectab exclosure,M,37
23051,1995,DO,ordii,3,Long-term Krat Exclosure,M,55
23056,1995,DO,ordii,8,Control,M,59
23058,1995,DO,ordii,8,Control,F,52
23061,1995,DM,merriami,4,Control,M,53
23065,1995,DM,merriami,14,Control,M,51
23067,1995,DM,merriami,4,Control,M,51
23068,1995,DM,merriami,9,Spectab exclosure,F,50
23070,1995,DM,merriami,14,Control,F,49
23072,1995,DM,merriami,5,Rodent Exclosure,F,51
23076,1995,DM,merriami,11,Control,M,52
23078,1995,DM,merriami,15,Long-term Krat Exclosure,M,47
23079,1995,DM,merriami,11,Control,M,50
23082,1995,DM,merriami,14,Control,M,53
23084,1995,DM,merriami,11,Control,F,34
23085,1995,DM,merriami,8,Control,M,46
23086,1995,DM,merriami,14,Control,M,54
23088,1995,DO,ordii,9,Spectab exclosure,M,46
23090,1995,DO,ordii,8,Control,F,50
23092,1995,DM,merriami,14,Control,F,49
23097,1995,DM,merriami,4,Control,M,40
23098,1995,DM,merriami,11,Control,M,50
23099,1995,DM,merriami,16,Rodent Exclosure,F,48
23100,1995,DM,merriami,9,Spectab exclosure,M,52
23102,1995,DM,merriami,14,Control,M,51
23104,1995,DM,merriami,9,Spectab exclosure,M,53
23105,1995,DM,merriami,11,Control,M,31
23106,1995,DM,merriami,11,Control,F,50
23107,1995,DM,merriami,14,Control,M,49
23109,1995,DM,merriami,4,Control,F,63
23112,1995,DM,merriami,4,Control,F,53
23115,1995,DM,merriami,2,Control,F,51
23116,1995,DM,merriami,1,Spectab exclosure,F,48
23117,1995,DM,merriami,2,Control,M,23
23119,1995,DM,merriami,22,Control,M,60
23120,1995,DM,merriami,2,Control,M,42
23127,1995,DM,merriami,12,Control,F,42
23128,1995,DM,merriami,17,Control,F,57
23129,1995,DM,merriami,12,Control,F,56
23131,1995,DM,merriami,22,Control,F,45
23134,1995,DM,merriami,22,Control,M,57
23136,1995,DM,merriami,2,Control,M,27
23139,1995,DM,merriami,22,Control,F,30
23140,1995,DM,merriami,22,Control,F,49
23141,1995,DM,merriami,17,Control,F,36
23144,1995,DM,merriami,2,Control,F,42
23150,1995,DO,ordii,1,Spectab exclosure,M,54
23152,1995,DM,merriami,22,Control,M,61
23155,1995,DM,merriami,1,Spectab exclosure,M,52
23156,1995,DM,merriami,2,Control,M,47
23157,1995,DM,merriami,12,Control,M,31
23161,1995,DM,merriami,17,Control,M,54
23162,1995,DO,ordii,1,Spectab exclosure,F,60
23169,1995,DM,merriami,2,Control,F,44
23170,1995,DM,merriami,12,Control,M,46
23173,1995,DO,ordii,3,Long-term Krat Exclosure,NA,57
23177,1995,DM,merriami,9,Spectab exclosure,F,51
23179,1995,DM,merriami,14,Control,F,49
23182,1995,DO,ordii,9,Spectab exclosure,M,47
23183,1995,DM,merriami,4,Control,F,52
23186,1995,DM,merriami,14,Control,M,55
23187,1995,DM,merriami,11,Control,M,48
23189,1995,DM,merriami,11,Control,M,50
23190,1995,DM,merriami,4,Control,M,50
23194,1995,DM,merriami,4,Control,M,45
23196,1995,DO,ordii,3,Long-term Krat Exclosure,F,49
23197,1995,DM,merriami,9,Spectab exclosure,M,48
23199,1995,DM,merriami,9,Spectab exclosure,M,49
23200,1995,DM,merriami,9,Spectab exclosure,F,49
23201,1995,DM,merriami,4,Control,M,43
23202,1995,DM,merriami,11,Control,F,42
23203,1995,DM,merriami,9,Spectab exclosure,F,34
23205,1995,DM,merriami,11,Control,M,48
23207,1995,DM,merriami,11,Control,M,21
23208,1995,DM,merriami,14,Control,F,27
23210,1995,DO,ordii,9,Spectab exclosure,M,39
23216,1996,DM,merriami,1,Spectab exclosure,M,27
23217,1996,DM,merriami,17,Control,M,25
23218,1996,DM,merriami,17,Control,M,25
23220,1996,DM,merriami,2,Control,F,47
23222,1996,DM,merriami,1,Spectab exclosure,M,27
23223,1996,DO,ordii,2,Control,M,66
23224,1996,DM,merriami,17,Control,F,49
23225,1996,DM,merriami,2,Control,M,54
23227,1996,DM,merriami,12,Control,F,51
23230,1996,DM,merriami,17,Control,M,51
23231,1996,DM,merriami,22,Control,F,43
23233,1996,DM,merriami,12,Control,F,44
23234,1996,DM,merriami,2,Control,F,45
23235,1996,DM,merriami,17,Control,M,42
23236,1996,DO,ordii,1,Spectab exclosure,M,42
23237,1996,DM,merriami,2,Control,M,46
23238,1996,DM,merriami,22,Control,M,56
23242,1996,DO,ordii,2,Control,M,54
23243,1996,DM,merriami,2,Control,M,49
23245,1996,DM,merriami,12,Control,M,56
23247,1996,DO,ordii,1,Spectab exclosure,M,54
23249,1996,DO,ordii,1,Spectab exclosure,M,48
23252,1996,DM,merriami,12,Control,F,40
23253,1996,DM,merriami,17,Control,M,58
23255,1996,DO,ordii,1,Spectab exclosure,F,53
23257,1996,DM,merriami,2,Control,M,50
23259,1996,DM,merriami,12,Control,M,47
23263,1996,DM,merriami,22,Control,M,44
23264,1996,DM,merriami,17,Control,M,55
23265,1996,DO,ordii,3,Long-term Krat Exclosure,M,64
23268,1996,DO,ordii,11,Control,F,52
23270,1996,DM,merriami,15,Long-term Krat Exclosure,F,37
23272,1996,DM,merriami,14,Control,M,53
23273,1996,DO,ordii,3,Long-term Krat Exclosure,F,52
23277,1996,DM,merriami,11,Control,M,54
23278,1996,DO,ordii,8,Control,M,60
23281,1996,DM,merriami,4,Control,M,55
23282,1996,DM,merriami,14,Control,F,50
23292,1996,DO,ordii,8,Control,M,44
23293,1996,DO,ordii,5,Rodent Exclosure,F,50
23295,1996,DM,merriami,4,Control,M,46
23296,1996,DM,merriami,5,Rodent Exclosure,M,36
23298,1996,DO,ordii,6,Short-term Krat Exclosure,M,44
23299,1996,DM,merriami,14,Control,M,46
23300,1996,DM,merriami,4,Control,F,52
23301,1996,DM,merriami,8,Control,M,37
23302,1996,DM,merriami,4,Control,M,54
23303,1996,DM,merriami,4,Control,M,36
23305,1996,DM,merriami,14,Control,F,54
23306,1996,DM,merriami,5,Rodent Exclosure,F,62
23307,1996,DM,merriami,13,Short-term Krat Exclosure,M,60
23308,1996,DM,merriami,14,Control,M,54
23309,1996,DM,merriami,9,Spectab exclosure,F,29
23310,1996,DM,merriami,4,Control,F,62
23311,1996,DM,merriami,14,Control,M,52
23312,1996,DO,ordii,5,Rodent Exclosure,F,44
23314,1996,DO,ordii,8,Control,M,55
23315,1996,DO,ordii,9,Spectab exclosure,M,48
23316,1996,DO,ordii,8,Control,F,51
23318,1996,DM,merriami,9,Spectab exclosure,M,30
23319,1996,DM,merriami,9,Spectab exclosure,M,45
23320,1996,DM,merriami,9,Spectab exclosure,M,52
23321,1996,DM,merriami,8,Control,M,53
23322,1996,DM,merriami,14,Control,M,48
23323,1996,DM,merriami,16,Rodent Exclosure,M,45
23324,1996,DM,merriami,9,Spectab exclosure,F,44
23325,1996,DM,merriami,13,Short-term Krat Exclosure,M,53
23327,1996,DM,merriami,11,Control,F,36
23328,1996,DM,merriami,9,Spectab exclosure,M,56
23329,1996,DM,merriami,14,Control,M,53
23331,1996,DM,merriami,8,Control,F,51
23332,1996,DO,ordii,5,Rodent Exclosure,F,34
23333,1996,DO,ordii,3,Long-term Krat Exclosure,F,49
23335,1996,DO,ordii,8,Control,M,47
23337,1996,DM,merriami,15,Long-term Krat Exclosure,M,51
23338,1996,DM,merriami,9,Spectab exclosure,M,43
23339,1996,DM,merriami,15,Long-term Krat Exclosure,F,43
23341,1996,DM,merriami,2,Control,F,55
23342,1996,DM,merriami,12,Control,F,45
23345,1996,DM,merriami,2,Control,M,45
23346,1996,DM,merriami,22,Control,F,49
23348,1996,DM,merriami,17,Control,F,34
23349,1996,DM,merriami,12,Control,M,48
23351,1996,DM,merriami,12,Control,F,44
23354,1996,DM,merriami,12,Control,M,58
23357,1996,DM,merriami,2,Control,F,44
23358,1996,DM,merriami,1,Spectab exclosure,M,37
23360,1996,DM,merriami,17,Control,F,33
23361,1996,DM,merriami,12,Control,M,54
23362,1996,DM,merriami,12,Control,F,49
23363,1996,DM,merriami,12,Control,M,51
23364,1996,DO,ordii,1,Spectab exclosure,M,47
23365,1996,DM,merriami,2,Control,F,49
23368,1996,DM,merriami,2,Control,M,55
23375,1996,DM,merriami,17,Control,M,45
23376,1996,DM,merriami,12,Control,M,46
23382,1996,DM,merriami,12,Control,F,40
23383,1996,DM,merriami,12,Control,M,28
23384,1996,DM,merriami,22,Control,F,34
23385,1996,DO,ordii,1,Spectab exclosure,F,59
23386,1996,DM,merriami,17,Control,M,52
23388,1996,DO,ordii,2,Control,M,49
23389,1996,DM,merriami,12,Control,M,51
23390,1996,DM,merriami,17,Control,F,54
23391,1996,DO,ordii,1,Spectab exclosure,M,47
23400,1996,DM,merriami,12,Control,F,46
23401,1996,DM,merriami,17,Control,M,54
23403,1996,DM,merriami,2,Control,M,47
23405,1996,DM,merriami,12,Control,M,53
23408,1996,DM,merriami,22,Control,M,53
23415,1996,DO,ordii,11,Control,F,54
23417,1996,DO,ordii,9,Spectab exclosure,F,47
23422,1996,DO,ordii,8,Control,M,50
23424,1996,DM,merriami,4,Control,M,51
23426,1996,DO,ordii,3,Long-term Krat Exclosure,M,62
23427,1996,DM,merriami,4,Control,F,49
23428,1996,DO,ordii,3,Long-term Krat Exclosure,F,40
23430,1996,DM,merriami,11,Control,M,53
23432,1996,DO,ordii,8,Control,F,40
23437,1996,DM,merriami,14,Control,M,28
23438,1996,DO,ordii,3,Long-term Krat Exclosure,F,51
23440,1996,DO,ordii,8,Control,M,51
23441,1996,DM,merriami,14,Control,M,51
23443,1996,DM,merriami,4,Control,M,42
23444,1996,DM,merriami,9,Spectab exclosure,M,50
23447,1996,DM,merriami,9,Spectab exclosure,M,35
23449,1996,DM,merriami,4,Control,M,48
23451,1996,DM,merriami,16,Rodent Exclosure,F,37
23452,1996,DO,ordii,8,Control,F,58
23453,1996,DM,merriami,16,Rodent Exclosure,F,43
23454,1996,DM,merriami,4,Control,F,47
23455,1996,DM,merriami,14,Control,M,52
23456,1996,DM,merriami,9,Spectab exclosure,M,46
23457,1996,DM,merriami,14,Control,F,48
23461,1996,DM,merriami,8,Control,M,51
23464,1996,DM,merriami,16,Rodent Exclosure,M,32
23466,1996,DM,merriami,9,Spectab exclosure,M,36
23468,1996,DM,merriami,9,Spectab exclosure,M,50
23471,1996,DO,ordii,3,Long-term Krat Exclosure,F,50
23472,1996,DM,merriami,14,Control,M,48
23473,1996,DM,merriami,13,Short-term Krat Exclosure,M,52
23476,1996,DM,merriami,9,Spectab exclosure,F,47
23479,1996,DO,ordii,8,Control,M,37
23480,1996,DM,merriami,15,Long-term Krat Exclosure,M,50
23481,1996,DM,merriami,11,Control,F,39
23483,1996,DM,merriami,14,Control,F,49
23485,1996,DM,merriami,16,Rodent Exclosure,M,43
23486,1996,DM,merriami,15,Long-term Krat Exclosure,F,43
23488,1996,DM,merriami,15,Long-term Krat Exclosure,F,47
23490,1996,DM,merriami,5,Rodent Exclosure,F,55
23493,1996,DO,ordii,16,Rodent Exclosure,F,38
23496,1996,DM,merriami,1,Spectab exclosure,F,52
23498,1996,DM,merriami,2,Control,F,41
23499,1996,DM,merriami,17,Control,F,38
23500,1996,DM,merriami,1,Spectab exclosure,M,23
23508,1996,DM,merriami,1,Spectab exclosure,M,39
23509,1996,DM,merriami,12,Control,F,43
23510,1996,DM,merriami,12,Control,F,48
23514,1996,DM,merriami,22,Control,M,53
23519,1996,DM,merriami,2,Control,F,48
23521,1996,DO,ordii,1,Spectab exclosure,M,53
23522,1996,DM,merriami,2,Control,F,49
23527,1996,DO,ordii,1,Spectab exclosure,M,50
23536,1996,DO,ordii,12,Control,M,51
23544,1996,DM,merriami,17,Control,M,45
23548,1996,DM,merriami,1,Spectab exclosure,M,58
23549,1996,DM,merriami,2,Control,M,44
23550,1996,DM,merriami,12,Control,M,52
23552,1996,DM,merriami,22,Control,F,41
23561,1996,DO,ordii,1,Spectab exclosure,M,37
23565,1996,DM,merriami,2,Control,M,48
